"","gisjoin","year","diff","male","female"
"19363","G3900890",1910,0.012,28447,27143
"19364","G3900910",1910,0.006,15218,14866
"19365","G3900930",1910,0.035,40658,35379
"19366","G3900950",1910,0.005,97384,95344
"19367","G3900970",1910,0.015,10244,9658
"19368","G3900990",1910,0.054,64389,51762
"19369","G3901010",1910,0.008,17248,16723
"19370","G3901030",1910,0.01,12040,11558
"19371","G3901050",1910,0.002,12837,12757
"19372","G3901070",1910,0.013,14121,13415
"19373","G3901090",1910,-0.001,22468,22579
"19374","G3901110",1910,0.003,12189,12055
"19375","G3901130",1910,0.02,85099,78664
"19376","G3901150",1910,-0.002,8010,8087
"19377","G3901170",1910,0.008,8538,8277
"19378","G3901190",1910,-0.005,28466,29022
"19379","G3901210",1910,0.01,9481,9120
"19380","G3901230",1910,0.022,11678,10682
"19381","G3901250",1910,0.02,11809,10921
"19382","G3901270",1910,0.019,18380,17016
"19383","G3901290",1910,0.019,13575,12583
"19384","G3901310",1910,0.026,8263,7460
"19385","G3901330",1910,0.012,15506,14801
"19386","G3901350",1910,0.004,12003,11831
"19387","G3901370",1910,0.007,15199,14773
"19388","G3901390",1910,0.008,24192,23475
"19389","G3901410",1910,0,20041,20028
"19390","G3901430",1910,0.006,17785,17386
"19391","G3901450",1910,0.011,24744,23719
"19392","G3901470",1910,0.004,21399,21022
"19393","G3901490",1910,0.008,12522,12141
"19394","G3901510",1910,0.021,64132,58855
"19395","G3901530",1910,0.032,57609,50644
"19396","G3901550",1910,0.015,27178,25588
"19397","G3901570",1910,0.013,29273,27762
"19398","G3901590",1910,0.004,11033,10838
"19399","G3901610",1910,0.01,14842,14277
"19400","G3901630",1910,0.016,6753,6343
"19401","G3901650",1910,0.001,12281,12216
"19402","G3901670",1910,-0.002,22634,22788
"19403","G3901690",1910,0.004,19168,18890
"19404","G3901710",1910,0.009,12837,12361
"19405","G3901730",1910,0.018,23981,22349
"19406","G3901750",1910,0.009,10566,10194
"19407","G4000010",1910,0.018,5453,5082
"19408","G4000030",1910,0.025,9521,8617
"19409","G4000050",1910,0.039,7444,6364
"19410","G4000070",1910,0.043,7400,6231
"19411","G4000090",1910,0.026,10370,9329
"19412","G4000110",1910,0.029,9504,8456
"19413","G4000130",1910,0.029,15787,14067
"19414","G4000150",1910,0.031,18962,16723
"19415","G4000170",1910,0.038,12634,10867
"19416","G4000190",1910,0.022,13233,12125
"19417","G4000210",1910,0.025,8815,7963
"19418","G4000230",1910,0.027,11529,10333
"19419","G4000250",1910,0.062,2557,1996
"19420","G4000270",1910,0.022,9843,9000
"19421","G4000290",1910,0.031,8403,7414
"19422","G4000310",1910,0.043,22527,18962
"19423","G4000350",1910,0.029,9206,8198
"19424","G4000370",1910,0.042,14221,12002
"19425","G4000390",1910,0.026,12224,11007
"19426","G4000410",1910,0.027,6044,5425
"19427","G4000430",1910,0.03,7496,6636
"19428","G4000450",1910,0.032,8176,7199
"19429","G4000470",1910,0.023,17297,15753
"19430","G4000490",1910,0.029,14032,12513
"19431","G4000510",1910,0.03,16059,14250
"19432","G4000530",1910,0.033,10001,8759
"19433","G4000550",1910,0.027,8666,7783
"19434","G4000570",1910,0.022,5916,5412
"19435","G4000590",1910,0.042,4435,3754
"19436","G4000610",1910,0.028,9974,8901
"19437","G4000630",1910,0.027,12666,11374
"19438","G4000650",1910,0.045,12938,10799
"19439","G4000670",1910,0.045,9491,7939
"19440","G4000690",1910,0.016,8638,8096
"19441","G4000710",1910,0.031,14336,12663
"19442","G4000730",1910,0.024,9870,8955
"19443","G4000750",1910,0.03,14586,12940
"19444","G4000770",1910,0.038,6090,5231
"19445","G4000790",1910,0.028,15380,13747
"19446","G4000810",1910,0.02,18100,16679
"19447","G4000830",1910,0.02,16501,15239
"19448","G4000850",1910,0.034,5465,4771
"19449","G4000870",1910,0.036,8386,7273
"19450","G4000890",1910,0.033,11015,9666
"19451","G4000910",1910,0.022,10943,10018
"19452","G4000930",1910,0.032,8114,7134
"19453","G4000950",1910,0.024,6092,5527
"19454","G4000970",1910,0.035,7269,6327
"19455","G4000990",1910,0.015,6560,6184
"19456","G4001010",1910,0.028,27865,24878
"19457","G4001030",1910,0.031,7937,7008
"19458","G4001050",1910,0.044,7741,6482
"19459","G4001070",1910,0.023,10467,9528
"19460","G4001090",1910,0.051,46981,38251
"19461","G4001110",1910,0.037,11330,9785
"19462","G4001130",1910,0.062,11290,8811
"19463","G4001150",1910,0.028,8303,7410
"19464","G4001170",1910,0.031,9202,8130
"19465","G4001190",1910,0.028,12522,11213
"19466","G4001210",1910,0.049,26142,21508
"19467","G4001230",1910,0.023,12728,11603
"19468","G4001250",1910,0.023,22811,20784
"19469","G4001270",1910,0.036,5426,4692
"19470","G4001290",1910,0.031,6826,6035
"19471","G4001310",1910,0.031,9423,8313
"19472","G4001330",1910,0.029,10560,9404
"19473","G4001350",1910,0.025,13118,11887
"19474","G4001370",1910,0.024,11668,10584
"19475","G4001390",1910,0.037,7651,6598
"19476","G4001410",1910,0.034,9952,8698
"19477","G4001430",1910,0.042,18982,16013
"19478","G4001450",1910,0.027,11641,10445
"19479","G4001470",1910,0.042,9473,8011
"19480","G4001490",1910,0.023,13102,11932
"19481","G4001510",1910,0.029,9295,8272
"19482","G4001530",1910,0.041,8973,7619
"19483","G4100010",1910,0.086,10589,7487
"19484","G4100030",1910,0.037,5729,4934
"19485","G4100050",1910,0.044,16271,13660
"19486","G4100070",1910,0.12,9985,6121
"19487","G4100090",1910,0.108,6436,4144
"19488","G4100110",1910,0.062,10093,7866
"19489","G4100130",1910,0.112,5704,3611
"19490","G4100150",1910,0.104,1234,810
"19491","G4100190",1910,0.071,11242,8432
"19492","G4100210",1910,0.098,2213,1488
"19493","G4100230",1910,0.084,3276,2331
"19494","G4100250",1910,0.114,2492,1567
"19495","G4100270",1910,0.1,4813,3203
"19496","G4100290",1910,0.088,15149,10607
"19497","G4100330",1910,0.067,5429,4138
"19498","G4100350",1910,0.102,5152,3402
"19499","G4100370",1910,0.122,2896,1762
"19500","G4100390",1910,0.049,18560,15223
"19501","G4100410",1910,0.058,3117,2470
"19502","G4100430",1910,0.033,12072,10590
"19503","G4100450",1910,0.117,5311,3290
"19504","G4100470",1910,0.043,21584,18196
"19505","G4100490",1910,0.083,2538,1819
"19506","G4100510",1910,0.074,129842,96419
"19507","G4100530",1910,0.047,7369,6100
"19508","G4100550",1910,0.134,2689,1553
"19509","G4100570",1910,0.096,3737,2529
"19510","G4100590",1910,0.051,11187,9122
"19511","G4100610",1910,0.049,8896,7295
"19512","G4100630",1910,0.069,4756,3608
"19513","G4100650",1910,0.164,10840,5496
"19514","G4100670",1910,0.058,12016,9506
"19515","G4100690",1910,0.076,1432,1052
"19516","G4100710",1910,0.026,9616,8669
"19517","G4200010",1910,-0.013,16720,17599
"19518","G4200030",1910,0.026,535707,482756
"19519","G4200050",1910,0.034,36246,31634
"19520","G4200070",1910,0.039,42229,36124
"19521","G4200090",1910,0.003,19551,19328
"19522","G4200110",1910,0.004,92379,90843
"19523","G4200130",1910,0.009,55400,53458
"19524","G4200150",1910,0,27253,27273
"19525","G4200170",1910,0.01,39044,37486
"19526","G4200190",1910,0.027,38311,34378
"19527","G4200210",1910,0.053,91929,74202
"19528","G4200230",1910,0.031,4058,3586
"19529","G4200250",1910,0.039,28508,24338
"19530","G4200270",1910,0.001,21772,21652
"19531","G4200290",1910,0.014,56092,53121
"19532","G4200310",1910,0.004,18461,18177
"19533","G4200330",1910,0.023,49011,44757
"19534","G4200350",1910,0.005,15929,15616
"19535","G4200370",1910,0.019,25173,23294
"19536","G4200390",1910,-0.003,30574,30991
"19537","G4200410",1910,-0.016,26380,28099
"19538","G4200430",1910,0.007,68999,67153
"19539","G4200450",1910,0,58938,58968
"19540","G4200470",1910,0.04,19363,16508
"19541","G4200490",1910,0.007,58567,56950
"19542","G4200510",1910,0.063,94240,73209
"19543","G4200530",1910,0.033,5033,4402
"19544","G4200550",1910,-0.006,29520,30255
"19545","G4200570",1910,0.008,4929,4774
"19546","G4200590",1910,0.003,14528,14354
"19547","G4200610",1910,0.026,20130,18174
"19548","G4200630",1910,0.039,35701,30509
"19549","G4200650",1910,0.02,32834,30256
"19550","G4200670",1910,-0.002,7475,7538
"19551","G4200690",1910,0.021,135217,124353
"19552","G4200710",1910,-0.012,81558,85471
"19553","G4200730",1910,0.033,37339,32693
"19554","G4200750",1910,0.001,29850,29715
"19555","G4200770",1910,0.006,60135,58697
"19556","G4200790",1910,0.027,180975,162211
"19557","G4200810",1910,-0.008,39753,41060
"19558","G4200830",1910,0.015,24655,23213
"19559","G4200850",1910,0.041,42009,35690
"19560","G4200870",1910,0.008,14116,13669
"19561","G4200890",1910,0.013,11779,11162
"19562","G4200910",1910,0,84725,84865
"19563","G4200930",1910,-0.001,7416,7452
"19564","G4200950",1910,0.021,66473,61194
"19565","G4200970",1910,0.019,57815,53605
"19566","G4200990",1910,0,12063,12073
"19567","G4201010",1910,-0.009,760463,788545
"19568","G4201030",1910,0,4018,4015
"19569","G4201050",1910,0.034,15876,13853
"19570","G4201070",1910,0.033,110836,97058
"19571","G4201090",1910,-0.001,8386,8414
"19572","G4201110",1910,0.045,36912,30805
"19573","G4201130",1910,0.027,5957,5336
"19574","G4201150",1910,0.015,19448,18298
"19575","G4201170",1910,0.012,21920,20909
"19576","G4201190",1910,-0.011,7944,8305
"19577","G4201210",1910,0,28203,28156
"19578","G4201230",1910,0.008,20100,19473
"19579","G4201250",1910,0.04,77548,66132
"19580","G4201270",1910,0.003,14712,14524
"19581","G4201290",1910,0.051,127469,103835
"19582","G4201310",1910,-0.002,7729,7780
"19583","G4201330",1910,-0.003,67823,68582
"19584","G4400010",1910,0.003,8846,8756
"19585","G4400030",1910,-0.006,17972,18406
"19586","G4400050",1910,0.04,21253,18082
"19587","G4400070",1910,-0.006,209794,214559
"19588","G4400090",1910,-0.001,12449,12493
"19589","G4500010",1910,0,17401,17403
"19590","G4500030",1910,-0.008,20596,21253
"19591","G4500070",1910,0,34805,34763
"19592","G4500090",1910,-0.005,9179,9365
"19593","G4500110",1910,-0.01,16775,17434
"19594","G4500130",1910,-0.009,14891,15464
"19595","G4500150",1910,-0.003,11673,11814
"19596","G4500170",1910,-0.011,8130,8504
"19597","G4500190",1910,-0.025,42125,46469
"19598","G4500210",1910,0.008,13289,12890
"19599","G4500230",1910,-0.007,14512,14913
"19600","G4500250",1910,0.009,13394,12907
"19601","G4500270",1910,0.002,16155,16033
"19602","G4500290",1910,-0.003,17595,17795
"19603","G4500310",1910,0,18015,18012
"19604","G4500330",1910,-0.003,11240,11375
"19605","G4500350",1910,-0.012,8734,9157
"19606","G4500370",1910,0.004,14249,14032
"19607","G4500390",1910,-0.004,14594,14848
"19608","G4500410",1910,0.001,17857,17814
"19609","G4500430",1910,-0.009,10925,11345
"19610","G4500450",1910,-0.001,34131,34246
"19611","G4500470",1910,0,17122,17103
"19612","G4500490",1910,0.003,12640,12486
"19613","G4500510",1910,0.008,13711,13284
"19614","G4500550",1910,-0.003,13469,13625
"19615","G4500570",1910,-0.007,13150,13500
"19616","G4500590",1910,-0.005,20579,20971
"19617","G4500610",1910,-0.002,12610,12708
"19618","G4500630",1910,0.008,16274,15766
"19619","G4500670",1910,0.003,10356,10240
"19620","G4500690",1910,-0.008,15350,15839
"19621","G4500710",1910,-0.003,17191,17395
"19622","G4500730",1910,-0.002,13606,13731
"19623","G4500750",1910,-0.006,27591,28302
"19624","G4500770",1910,0.004,12815,12607
"19625","G4500790",1910,-0.013,26841,28302
"19626","G4500810",1910,0.004,10561,10382
"19627","G4500830",1910,0,41719,41746
"19628","G4500850",1910,-0.01,18845,19627
"19629","G4500870",1910,-0.002,14909,15002
"19630","G4500890",1910,-0.008,18503,19123
"19631","G4500910",1910,-0.003,23735,23983
"19632","G4600010",1910,-0.013,315,332
"19633","G4600030",1910,0.045,3349,2794
"19634","G4600050",1910,0.044,8575,7201
"19635","G4600070",1910,0,48,48
"19636","G4600090",1910,0.016,5703,5358
"19637","G4600110",1910,0.022,7401,6777
"19638","G4600130",1910,0.05,14222,11645
"19639","G4600150",1910,0.041,3489,2962
"19640","G4600170",1910,0.003,799,790
"19641","G4600190",1910,0.07,2847,2146
"19642","G4600210",1910,0.02,2725,2519
"19643","G4600230",1910,0.039,8029,6870
"19644","G4600250",1910,0.048,5971,4930
"19645","G4600270",1910,0.037,4675,4036
"19646","G4600290",1910,0.038,7580,6512
"19647","G4600310",1910,0.076,1686,1243
"19648","G4600330",1910,0.054,2470,1988
"19649","G4600350",1910,0.037,6241,5384
"19650","G4600370",1910,0.038,7729,6643
"19651","G4600390",1910,0.034,4151,3617
"19652","G4600410",1910,0.047,626,519
"19653","G4600430",1910,0.032,3403,2997
"19654","G4600450",1910,0.045,4171,3483
"19655","G4600470",1910,0.067,4400,3363
"19656","G4600490",1910,0.057,3738,2978
"19657","G4600510",1910,0.034,5497,4806
"19658","G4600530",1910,0.034,6972,6089
"19659","G4600570",1910,0.033,3986,3489
"19660","G4600590",1910,0.055,4364,3506
"19661","G4600610",1910,0.042,3381,2856
"19662","G4600630",1910,0.111,2584,1644
"19663","G4600650",1910,0.044,3410,2861
"19664","G4600670",1910,0.022,6430,5889
"19665","G4600690",1910,0.046,1805,1502
"19666","G4600730",1910,0.038,2757,2363
"19667","G4600770",1910,0.037,6749,5811
"19668","G4600790",1910,0.03,5680,5031
"19669","G4600810",1910,0.075,11320,8374
"19670","G4600830",1910,0.036,6812,5900
"19671","G4600850",1910,0.043,5888,4960
"19672","G4600870",1910,0.038,5161,4428
"19673","G4600890",1910,0.031,3606,3185
"19674","G4600910",1910,0.06,4490,3531
"19675","G4600930",1910,0.084,7388,5252
"19676","G4600950",1910,0.008,864,836
"19677","G4600970",1910,0.037,4117,3544
"19678","G4600990",1910,0.03,15695,13936
"19679","G4601010",1910,0.029,4604,4091
"19680","G4601030",1910,0.054,6901,5552
"19681","G4601050",1910,0.074,6515,4833
"19682","G4601070",1910,0.053,2470,1996
"19683","G4601090",1910,0.038,8019,6878
"19684","G4601110",1910,0.033,3521,3086
"19685","G4601113",1910,0.048,160,132
"19686","G4601130",1910,NA,0,0
"19687","G4601150",1910,0.066,9041,6940
"19688","G4601170",1910,0.052,8271,6704
"19689","G4601175",1910,0.004,127,125
"19690","G4601190",1910,0.091,1455,1007
"19691","G4601210",1910,-0.003,1076,1088
"19692","G4601230",1910,0.061,4669,3654
"19693","G4601250",1910,0.023,7245,6595
"19694","G4601270",1910,0.03,5662,5014
"19695","G4601290",1910,0.075,3728,2760
"19696","G4601310",1910,NA,0,0
"19697","G4601330",1910,NA,0,0
"19698","G4601350",1910,0.032,6988,6147
"19699","G4609075",1910,0.009,3361,3246
"19700","G4700010",1910,0.007,8983,8734
"19701","G4700030",1910,-0.004,11238,11429
"19702","G4700050",1910,0.001,6243,6209
"19703","G4700070",1910,0.019,3287,3042
"19704","G4700090",1910,0.007,10543,10266
"19705","G4700110",1910,-0.004,8097,8239
"19706","G4700130",1910,0.024,14364,13023
"19707","G4700150",1910,0.004,5458,5367
"19708","G4700170",1910,0,11993,11978
"19709","G4700190",1910,0.01,10117,9721
"19710","G4700210",1910,0.017,5452,5088
"19711","G4700230",1910,0.002,4567,4523
"19712","G4700250",1910,0.022,12273,11231
"19713","G4700270",1910,0.01,4592,4417
"19714","G4700290",1910,0.002,9735,9664
"19715","G4700310",1910,0.004,7874,7751
"19716","G4700330",1910,0.013,8247,7829
"19717","G4700350",1910,0.029,4934,4393
"19718","G4700370",1910,-0.013,72728,76750
"19719","G4700390",1910,0.012,5168,4925
"19720","G4700410",1910,0.001,7734,7700
"19721","G4700430",1910,0.01,10174,9781
"19722","G4700450",1910,0.016,14317,13404
"19723","G4700470",1910,0.004,15237,15020
"19724","G4700490",1910,0.017,3852,3594
"19725","G4700510",1910,0.008,10408,10083
"19726","G4700530",1910,0.004,20986,20644
"19727","G4700550",1910,-0.001,16274,16355
"19728","G4700570",1910,0,6946,6942
"19729","G4700590",1910,0.001,15587,15496
"19730","G4700610",1910,0.001,4171,4151
"19731","G4700630",1910,-0.001,6806,6844
"19732","G4700650",1910,0.002,44798,44469
"19733","G4700670",1910,-0.001,5379,5399
"19734","G4700690",1910,0.003,11573,11438
"19735","G4700710",1910,0.011,8955,8566
"19736","G4700730",1910,-0.003,11723,11864
"19737","G4700750",1910,-0.003,12868,13042
"19738","G4700770",1910,0.004,8575,8455
"19739","G4700790",1910,0.007,12904,12530
"19740","G4700810",1910,0.01,8430,8097
"19741","G4700830",1910,0.005,3146,3078
"19742","G4700850",1910,0.015,7161,6747
"19743","G4700870",1910,0.009,7659,7377
"19744","G4700875",1910,0.018,2698,2512
"19745","G4700890",1910,0.003,8928,8827
"19746","G4700910",1910,0,6600,6591
"19747","G4700930",1910,-0.006,46485,47702
"19748","G4700950",1910,0.031,4622,4082
"19749","G4700970",1910,0.01,10765,10340
"19750","G4700990",1910,0.016,9057,8512
"19751","G4701010",1910,0.016,3116,2917
"19752","G4701030",1910,0.001,12967,12941
"19753","G4701050",1910,0.009,6926,6686
"19754","G4701070",1910,0.001,10543,10503
"19755","G4701090",1910,0.006,8284,8072
"19756","G4701110",1910,0.007,7388,7171
"19757","G4701130",1910,-0.005,19465,19892
"19758","G4701150",1910,0.028,9929,8891
"19759","G4701170",1910,0,8435,8437
"19760","G4701190",1910,0.004,20396,20060
"19761","G4701210",1910,-0.004,3042,3089
"19762","G4701230",1910,0.017,10711,10005
"19763","G4701250",1910,-0.003,16726,16946
"19764","G4701270",1910,0.01,2450,2350
"19765","G4701290",1910,0.046,6260,5198
"19766","G4701310",1910,0.013,15349,14597
"19767","G4701330",1910,0.012,8119,7735
"19768","G4701350",1910,0.018,4564,4251
"19769","G4701370",1910,0.006,2573,2514
"19770","G4701390",1910,0.032,7508,6608
"19771","G4701410",1910,0.006,10123,9900
"19772","G4701430",1910,0.008,7826,7584
"19773","G4701450",1910,0.004,11530,11330
"19774","G4701470",1910,0.013,13067,12399
"19775","G4701490",1910,-0.004,16453,16746
"19776","G4701510",1910,0.006,6545,6402
"19777","G4701530",1910,0.015,2163,2039
"19778","G4701550",1910,0.006,11292,11004
"19779","G4701570",1910,0.008,97228,94211
"19780","G4701590",1910,0.002,9311,9237
"19781","G4701610",1910,0.009,7566,7294
"19782","G4701630",1910,0,14063,14057
"19783","G4701650",1910,0.004,12910,12711
"19784","G4701670",1910,0.016,15191,14268
"19785","G4701690",1910,0.005,2968,2906
"19786","G4701710",1910,0.014,3699,3502
"19787","G4701730",1910,0.009,5808,5606
"19788","G4701750",1910,0.019,1446,1338
"19789","G4701770",1910,0.005,8352,8182
"19790","G4701790",1910,0.035,15487,13481
"19791","G4701810",1910,0.007,6119,5943
"19792","G4701830",1910,0.006,16153,15776
"19793","G4701850",1910,0.01,7857,7563
"19794","G4701870",1910,0.006,12249,11964
"19795","G4701890",1910,-0.003,12623,12771
"19796","G4800010",1910,0.002,14893,14757
"19797","G4800030",1910,0.092,577,398
"19798","G4800050",1910,0.023,9256,8449
"19799","G4800070",1910,0.033,1123,983
"19800","G4800090",1910,0.035,3493,3032
"19801","G4800110",1910,0.035,1436,1246
"19802","G4800130",1910,0.033,5335,4669
"19803","G4800150",1910,-0.003,8798,8901
"19804","G4800170",1910,0.109,190,122
"19805","G4800190",1910,0.027,2592,2329
"19806","G4800210",1910,0.014,13028,12316
"19807","G4800230",1910,0.033,4487,3924
"19808","G4800250",1910,0.018,6267,5823
"19809","G4800270",1910,0.012,25171,24015
"19810","G4800290",1910,0.001,60012,59664
"19811","G4800310",1910,0.01,2200,2111
"19812","G4800330",1910,0.011,708,678
"19813","G4800350",1910,0.014,9780,9233
"19814","G4800370",1910,0.011,17800,17027
"19815","G4800390",1910,0.054,7363,5936
"19816","G4800410",1910,0.014,9733,9186
"19817","G4800430",1910,0.037,2802,2418
"19818","G4800450",1910,0.042,1171,991
"19819","G4800490",1910,0.019,11902,11033
"19820","G4800510",1910,0.019,9705,8982
"19821","G4800530",1910,0.009,5472,5283
"19822","G4800550",1910,0.016,12511,11726
"19823","G4800570",1910,0.038,1955,1680
"19824","G4800590",1910,0.022,6766,6207
"19825","G4800610",1910,0.032,14444,12714
"19826","G4800630",1910,0.004,4816,4735
"19827","G4800650",1910,0.102,1280,847
"19828","G4800670",1910,0.008,14006,13581
"19829","G4800690",1910,0.044,1006,844
"19830","G4800710",1910,0.039,2281,1953
"19831","G4800730",1910,0.016,14979,14059
"19832","G4800750",1910,0.025,5003,4535
